Name,Version,Table,System,Year,Region,Unit,Value
EORA26,199.82,IOT,,2010,DZA,current 000 US$,179939857.570511
EORA26,199.82,IOT,,2010,ECU,current 000 US$,57860097.79139999
EORA26,199.82,IOT,,2010,EGY,current 000 US$,256190044.905899
EORA26,199.82,IOT,,2010,ERI,current 000 US$,1870461.990671
EORA26,199.82,IOT,,2010,ESP,current 000 US$,1283272800.454976
EORA26,199.82,IOT,,2010,EST,current 000 US$,16228533.877706999
EORA26,199.82,IOT,,2010,ETH,current 000 US$,1167110.8873530002
EORA26,199.82,IOT,,2010,FIN,current 000 US$,221508474.89501497
EORA26,199.82,IOT,,2010,FJI,current 000 US$,2639971.10957
EORA26,199.82,IOT,,2010,FRA,current 000 US$,2391836878.3836493
EORA26,199.82,IOT,,2010,GAB,current 000 US$,14473808.556289002
EORA26,199.82,IOT,,2010,GBR,current 000 US$,2056479360.0516505
EORA26,199.82,IOT,,2010,GEO,current 000 US$,9633242.870244302
EORA26,199.82,IOT,,2010,GHA,current 000 US$,29351924.927054003
EORA26,199.82,IOT,,2010,GIN,current 000 US$,4739056.18933
EORA26,199.82,IOT,,2010,GMB,current 000 US$,784413.988605
EORA26,199.82,IOT,,2010,GRC,current 000 US$,253365667.05756304
EORA26,199.82,IOT,,2010,GRL,current 000 US$,2137635.2073415
EORA26,199.82,IOT,,2010,GTM,current 000 US$,42277038.22197999
EORA26,199.82,IOT,,2010,GUY,current 000 US$,218839989.654114
EORA26,199.82,IOT,,2010,HKG,current 000 US$,142299846.4467936
EORA26,199.82,IOT,,2010,HND,current 000 US$,15378652.117925
EORA26,199.82,IOT,,2010,HRV,current 000 US$,48219568.120511
EORA26,199.82,IOT,,2010,HTI,current 000 US$,6937214.145006001
EORA26,199.82,IOT,,2010,HUN,current 000 US$,114182845.76720901
EORA26,199.82,IOT,,2010,IDN,current 000 US$,750875593.6802464
EORA26,199.82,IOT,,2010,IND,current 000 US$,1498817988.065443
EORA26,199.82,IOT,,2010,IRL,current 000 US$,174850104.834395
EORA26,199.82,IOT,,2010,IRN,current 000 US$,375821790.060319
EORA26,199.82,IOT,,2010,IRQ,current 000 US$,197546726.71464002
EORA26,199.82,IOT,,2010,ISL,current 000 US$,10917283.381112002
EORA26,199.82,IOT,,2010,ISR,current 000 US$,198069614.80654314
EORA26,199.82,IOT,,2010,ITA,current 000 US$,2011026908.3228712
EORA26,199.82,IOT,,2010,JAM,current 000 US$,12522403.834948998
EORA26,199.82,IOT,,2010,JOR,current 000 US$,26346877.894131
EORA26,199.82,IOT,,2010,JPN,current 000 US$,5612047577.674982
EORA26,199.82,IOT,,2010,KAZ,current 000 US$,129779637.40885344
EORA26,199.82,IOT,,2010,KEN,current 000 US$,28385993.734657887
EORA26,199.82,IOT,,2010,KGZ,current 000 US$,4042387.2518643127
EORA26,199.82,IOT,,2010,KHM,current 000 US$,10071525.232851999
EORA26,199.82,IOT,,2010,KOR,current 000 US$,814210937.3421412
EORA26,199.82,IOT,,2010,KWT,current 000 US$,102325271.21651298
EORA26,199.82,IOT,,2010,LAO,current 000 US$,5773298.843211
EORA26,199.82,IOT,,2010,LBN,current 000 US$,34218270.350463
EORA26,199.82,IOT,,2010,LBR,current 000 US$,1172605.520594
EORA26,199.82,IOT,,2010,LBY,current 000 US$,78195683.27027401
EORA26,199.82,IOT,,2010,LIE,current 000 US$,4750006.400005999
EORA26,199.82,IOT,,2010,LKA,current 000 US$,54012471.953327
EORA26,199.82,IOT,,2010,LSO,current 000 US$,2174148.0257139998
EORA26,199.82,IOT,,2010,LTU,current 000 US$,29321934.016094
EORA26,199.82,IOT,,2010,LUX,current 000 US$,30820242.473478
EORA26,199.82,IOT,,2010,LVA,current 000 US$,20870865.143197
EORA26,199.82,IOT,,2010,MAC,current 000 US$,13145291.938509999
EORA26,199.82,IOT,,2010,MAR,current 000 US$,90317784.738961
EORA26,199.82,IOT,,2010,MCO,current 000 US$,5542683.059521
EORA26,199.82,IOT,,2010,MDA,current 000 US$,5206.597696000001
EORA26,199.82,IOT,,2010,MDG,current 000 US$,8296283.2422050005
EORA26,199.82,IOT,,2010,MDV,current 000 US$,1949470.500149
EORA26,199.82,IOT,,2010,MEX,current 000 US$,1050356723.3390238
EORA26,199.82,IOT,,2010,MKD,current 000 US$,9787004.894803999
EORA26,199.82,IOT,,2010,MLI,current 000 US$,7410329.893426
EORA26,199.82,IOT,,2010,MLT,current 000 US$,6888116.327653
EORA26,199.82,IOT,,2010,MMR,current 000 US$,37157973.16745599
EORA26,199.82,IOT,,2010,MNE,current 000 US$,3410072.473885
EORA26,199.82,IOT,,2010,MNG,current 000 US$,4631375.128966001
EORA26,199.82,IOT,,2010,MOZ,current 000 US$,9175156.427716
EORA26,199.82,IOT,,2010,MRT,current 000 US$,3134294.6650630003
EORA26,199.82,IOT,,2010,MUS,current 000 US$,7450029.882486
EORA26,199.82,IOT,,2010,MWI,current 000 US$,5137318.775926
EORA26,199.82,IOT,,2010,MYS,current 000 US$,288621958.53921884
EORA26,199.82,IOT,,2010,NAM,current 000 US$,10060232.052207
EORA26,199.82,IOT,,2010,NCL,current 000 US$,9116882.404478
EORA26,199.82,IOT,,2010,NER,current 000 US$,5814797.654878
EORA26,199.82,IOT,,2010,NGA,current 000 US$,207244330.84977597
EORA26,199.82,IOT,,2010,NIC,current 000 US$,8134516.879241
EORA26,199.82,IOT,,2010,NLD,current 000 US$,736245287.330577
EORA26,199.82,IOT,,2010,NOR,current 000 US$,339196259.955507
EORA26,199.82,IOT,,2010,NPL,current 000 US$,16288883.294104
EORA26,199.82,IOT,,2010,NZL,current 000 US$,141733623.333164
EORA26,199.82,IOT,,2010,OMN,current 000 US$,59629675.90260999
EORA26,199.82,IOT,,2010,PAK,current 000 US$,189657185.664155
EORA26,199.82,IOT,,2010,PAN,current 000 US$,23085217.881525
EORA26,199.82,IOT,,2010,PER,current 000 US$,127230128.86134887
EORA26,199.82,IOT,,2010,PHL,current 000 US$,237347866.41438875
EORA26,199.82,IOT,,2010,PNG,current 000 US$,10633466.128396
EORA26,199.82,IOT,,2010,POL,current 000 US$,391766480.447823
EORA26,199.82,IOT,,2010,PRK,current 000 US$,9660762.599972
EORA26,199.82,IOT,,2010,PRT,current 000 US$,184018899.563512
EORA26,199.82,IOT,,2010,PRY,current 000 US$,17286422.95468
EORA26,199.82,IOT,,2010,PSE,current 000 US$,8448438.183951
EORA26,199.82,IOT,,2010,PYF,current 000 US$,5705761.505017
EORA26,199.82,IOT,,2010,QAT,current 000 US$,119184318.321894
EORA26,199.82,IOT,,2010,ROU,current 000 US$,143538927.31669798
EORA26,199.82,IOT,,2010,RUS,current 000 US$,1264524022.948841
EORA26,199.82,IOT,,2010,RWA,current 000 US$,4607796.545338
EORA26,199.82,IOT,,2010,SAU,current 000 US$,485189715.4163201
EORA26,199.82,IOT,,2010,SDS,current 000 US$,12489064.397025
EORA26,199.82,IOT,,2010,SEN,current 000 US$,16966537.476808004
EORA26,199.82,IOT,,2010,SGP,current 000 US$,235123286.88451296
EORA26,199.82,IOT,,2010,SLE,current 000 US$,1967885.374123
EORA26,199.82,IOT,,2010,SLV,current 000 US$,20794698.412191004
EORA26,199.82,IOT,,2010,SMR,current 000 US$,1113395.971296
EORA26,199.82,IOT,,2010,SOM,current 000 US$,774605.452535
EORA26,199.82,IOT,,2010,SRB,current 000 US$,34617343.027013995
EORA26,199.82,IOT,,2010,STP,current 000 US$,205345.21195399997
EORA26,199.82,IOT,,2010,SUD,current 000 US$,52135923.86315901
EORA26,199.82,IOT,,2010,SUR,current 000 US$,3236760.778742
EORA26,199.82,IOT,,2010,SVK,current 000 US$,85162181.78096701
EORA26,199.82,IOT,,2010,SVN,current 000 US$,47522042.198273994
EORA26,199.82,IOT,,2010,SWE,current 000 US$,417200875.57318
EORA26,199.82,IOT,,2010,SWZ,current 000 US$,2476633.1956089996
EORA26,199.82,IOT,,2010,SYC,current 000 US$,898733.544703
EORA26,199.82,IOT,,2010,SYR,current 000 US$,63785558.008214995
EORA26,199.82,IOT,,2010,TCD,current 000 US$,5663139.752908001
EORA26,199.82,IOT,,2010,TGO,current 000 US$,2753922.8789190003
EORA26,199.82,IOT,,2010,THA,current 000 US$,369335125.131538
EORA26,199.82,IOT,,2010,TJK,current 000 US$,3658587.7652649996
EORA26,199.82,IOT,,2010,TKM,current 000 US$,14805030.57725
EORA26,199.82,IOT,,2010,TTO,current 000 US$,34022632.87292
EORA26,199.82,IOT,,2010,TUN,current 000 US$,43280449.42718399
EORA26,199.82,IOT,,2010,TUR,current 000 US$,617574653.951775
EORA26,199.82,IOT,,2010,TWN,current 000 US$,286679936.4674
EORA26,199.82,IOT,,2010,TZA,current 000 US$,9928758.415052
EORA26,199.82,IOT,,2010,UGA,current 000 US$,17265255.660948
EORA26,199.82,IOT,,2010,UKR,current 000 US$,121193853.11515814
EORA26,199.82,IOT,,2010,URY,current 000 US$,33752448.679567
EORA26,199.82,IOT,,2010,USA,current 000 US$,14679277340.148314
EORA26,199.82,IOT,,2010,USR,current 000 US$,66547.740564
EORA26,199.82,IOT,,2010,UZB,current 000 US$,34780695.212608
EORA26,199.82,IOT,,2010,VEN,current 000 US$,450357568.85695505
EORA26,199.82,IOT,,2010,VGB,current 000 US$,764464.917067
EORA26,199.82,IOT,,2010,VNM,current 000 US$,59932292.068626
EORA26,199.82,IOT,,2010,VUT,current 000 US$,573263.008202
EORA26,199.82,IOT,,2010,WSM,current 000 US$,664599.958829
EORA26,199.82,IOT,,2010,YEM,current 000 US$,32309772.751566995
EORA26,199.82,IOT,,2010,ZAF,current 000 US$,315907406.7906066
EORA26,199.82,IOT,,2010,ZMB,current 000 US$,14787853.601909002
EORA26,199.82,IOT,,2010,ZWE,current 000 US$,14702604.903433003
EORA26,199.82,IOT,,2011,ABW,current 000 US$,2237820.5357310004
EORA26,199.82,IOT,,2011,AFG,current 000 US$,16514195.747512002
EORA26,199.82,IOT,,2011,AGO,current 000 US$,102506162.72601
EORA26,199.82,IOT,,2011,ALB,current 000 US$,10545621.640961
EORA26,199.82,IOT,,2011,AND,current 000 US$,2937207.1085039997
EORA26,199.82,IOT,,2011,ANT,current 000 US$,3916158.57685127
EORA26,199.82,IOT,,2011,ARE,current 000 US$,353038389.382226
EORA26,199.82,IOT,,2011,ARG,current 000 US$,403215086.91369
EORA26,199.82,IOT,,2011,ARM,current 000 US$,8765410.208556999
EORA26,199.82,IOT,,2011,ATG,current 000 US$,934225.477562
EORA26,199.82,IOT,,2011,AUS,current 000 US$,1219739262.4791825
EORA26,199.82,IOT,,2011,AUT,current 000 US$,393638571.768775
EORA26,199.82,IOT,,2011,AZE,current 000 US$,46683934.77629
EORA26,199.82,IOT,,2011,BDI,current 000 US$,2155793.12699
EORA26,199.82,IOT,,2011,BEL,current 000 US$,561123260.554593
EORA26,199.82,IOT,,2011,BEN,current 000 US$,6170460.868210001
EORA26,199.82,IOT,,2011,BFA,current 000 US$,7433803.231331
EORA26,199.82,IOT,,2011,BGD,current 000 US$,107017724.02684101
EORA26,199.82,IOT,,2011,BGR,current 000 US$,52853253.212456994
EORA26,199.82,IOT,,2011,BHR,current 000 US$,23671177.058858
EORA26,199.82,IOT,,2011,BHS,current 000 US$,7035657.976453
EORA26,199.82,IOT,,2011,BIH,current 000 US$,16396375.840645
EORA26,199.82,IOT,,2011,BLR,current 000 US$,669788.7536919999
EORA26,199.82,IOT,,2011,BLZ,current 000 US$,1293106.3687079998
EORA26,199.82,IOT,,2011,BMU,current 000 US$,6146079.493065
EORA26,199.82,IOT,,2011,BOL,current 000 US$,21105411.957764998
EORA26,199.82,IOT,,2011,BRA,current 000 US$,1917427773.0524535
EORA26,199.82,IOT,,2011,BRB,current 000 US$,3818158.1111540003
EORA26,199.82,IOT,,2011,BRN,current 000 US$,15998902.077572001
EORA26,199.82,IOT,,2011,BTN,current 000 US$,1442984.63035
EORA26,199.82,IOT,,2011,BWA,current 000 US$,13222959.932723
EORA26,199.82,IOT,,2011,CAF,current 000 US$,1623326.799205
EORA26,199.82,IOT,,2011,CAN,current 000 US$,1840578832.833305
EORA26,199.82,IOT,,2011,CHE,current 000 US$,650273043.2178686
EORA26,199.82,IOT,,2011,CHL,current 000 US$,203868841.60562626
EORA26,199.82,IOT,,2011,CHN,current 000 US$,6828025885.976698
EORA26,199.82,IOT,,2011,CIV,current 000 US$,22688033.747126997
EORA26,199.82,IOT,,2011,CMR,current 000 US$,24787657.654683005
EORA26,199.82,IOT,,2011,COD,current 000 US$,25200260.358180996
EORA26,199.82,IOT,,2011,COG,current 000 US$,11830738.003221
EORA26,199.82,IOT,,2011,COL,current 000 US$,258055109.44766003
EORA26,199.82,IOT,,2011,CPV,current 000 US$,1643256.257894
EORA26,199.82,IOT,,2011,CRI,current 000 US$,41161925.098657005
EORA26,199.82,IOT,,2011,CUB,current 000 US$,59253138.39968
EORA26,199.82,IOT,,2011,CYM,current 000 US$,2957554.4017620003
EORA26,199.82,IOT,,2011,CYP,current 000 US$,21380749.538561
EORA26,199.82,IOT,,2011,CZE,current 000 US$,222937630.73775595
EORA26,199.82,IOT,,2011,DEU,current 000 US$,3669985705.655493
EORA26,199.82,IOT,,2011,DJI,current 000 US$,1060429.132299
EORA26,199.82,IOT,,2011,DNK,current 000 US$,307631687.92992103
EORA26,199.82,IOT,,2011,DOM,current 000 US$,55328111.55470599
EORA26,199.82,IOT,,2011,DZA,current 000 US$,219375357.40016997
EORA26,199.82,IOT,,2011,ECU,current 000 US$,65242253.410004005
EORA26,199.82,IOT,,2011,EGY,current 000 US$,287567891.758773
EORA26,199.82,IOT,,2011,ERI,current 000 US$,2249912.926573
EORA26,199.82,IOT,,2011,ESP,current 000 US$,1428288940.857032
EORA26,199.82,IOT,,2011,EST,current 000 US$,18564835.886099
EORA26,199.82,IOT,,2011,ETH,current 000 US$,1466257.6250340003
EORA26,199.82,IOT,,2011,FIN,current 000 US$,247888885.239933
EORA26,199.82,IOT,,2011,FJI,current 000 US$,3159400.507772
EORA26,199.82,IOT,,2011,FRA,current 000 US$,2594091711.794953
EORA26,199.82,IOT,,2011,GAB,current 000 US$,20016073.102502998
EORA26,199.82,IOT,,2011,GBR,current 000 US$,2221330750.329155
EORA26,199.82,IOT,,2011,GEO,current 000 US$,11613613.731003702
EORA26,199.82,IOT,,2011,GHA,current 000 US$,35931690.194563
EORA26,199.82,IOT,,2011,GIN,current 000 US$,4890986.356049
EORA26,199.82,IOT,,2011,GMB,current 000 US$,1045704.419762
EORA26,199.82,IOT,,2011,GRC,current 000 US$,250397852.998437
EORA26,199.82,IOT,,2011,GRL,current 000 US$,2375174.3842613203
EORA26,199.82,IOT,,2011,GTM,current 000 US$,48401820.140896
EORA26,199.82,IOT,,2011,GUY,current 000 US$,252715620.044083
EORA26,199.82,IOT,,2011,HKG,current 000 US$,152962126.37849814
EORA26,199.82,IOT,,2011,HND,current 000 US$,17299759.389085
EORA26,199.82,IOT,,2011,HRV,current 000 US$,50390187.293306
EORA26,199.82,IOT,,2011,HTI,current 000 US$,7300770.661779
EORA26,199.82,IOT,,2011,HUN,current 000 US$,122925071.48202899
EORA26,199.82,IOT,,2011,IDN,current 000 US$,894455539.4564904
EORA26,199.82,IOT,,2011,IND,current 000 US$,1663504753.521735
EORA26,199.82,IOT,,2011,IRL,current 000 US$,182412626.147057
EORA26,199.82,IOT,,2011,IRN,current 000 US$,462959032.53822607
EORA26,199.82,IOT,,2011,IRQ,current 000 US$,210434531.65381002
EORA26,199.82,IOT,,2011,ISL,current 000 US$,12076243.598567002
EORA26,199.82,IOT,,2011,ISR,current 000 US$,222333854.00012487
EORA26,199.82,IOT,,2011,ITA,current 000 US$,2185134930.115501
EORA26,199.82,IOT,,2011,JAM,current 000 US$,14059351.028750999
EORA26,199.82,IOT,,2011,JOR,current 000 US$,29766812.806573
EORA26,199.82,IOT,,2011,JPN,current 000 US$,6103572142.362441
EORA26,199.82,IOT,,2011,KAZ,current 000 US$,160049815.1321337
EORA26,199.82,IOT,,2011,KEN,current 000 US$,29814728.157154884
EORA26,199.82,IOT,,2011,KGZ,current 000 US$,4884272.939157861
EORA26,199.82,IOT,,2011,KHM,current 000 US$,11512266.677914998
EORA26,199.82,IOT,,2011,KOR,current 000 US$,917582865.3528934
EORA26,199.82,IOT,,2011,KWT,current 000 US$,126028621.998119
EORA26,199.82,IOT,,2011,LAO,current 000 US$,7139481.551974
EORA26,199.82,IOT,,2011,LBN,current 000 US$,35251393.580149
EORA26,199.82,IOT,,2011,LBR,current 000 US$,1250313.4147400002
EORA26,199.82,IOT,,2011,LBY,current 000 US$,44734772.890883
EORA26,199.82,IOT,,2011,LIE,current 000 US$,5763044.6718810005
EORA26,199.82,IOT,,2011,LKA,current 000 US$,65724253.30755401
EORA26,199.82,IOT,,2011,LSO,current 000 US$,2230367.3129209997
EORA26,199.82,IOT,,2011,LTU,current 000 US$,33685790.340927005
EORA26,199.82,IOT,,2011,LUX,current 000 US$,32874477.952328
EORA26,199.82,IOT,,2011,LVA,current 000 US$,24024084.124127
EORA26,199.82,IOT,,2011,MAC,current 000 US$,16120264.606517
EORA26,199.82,IOT,,2011,MAR,current 000 US$,99640512.465518
EORA26,199.82,IOT,,2011,MCO,current 000 US$,5984568.231490999
EORA26,199.82,IOT,,2011,MDA,current 000 US$,6461.165544
EORA26,199.82,IOT,,2011,MDG,current 000 US$,9290891.833366
EORA26,199.82,IOT,,2011,MDV,current 000 US$,1910333.900346
EORA26,199.82,IOT,,2011,MEX,current 000 US$,1177616078.7400846
EORA26,199.82,IOT,,2011,MKD,current 000 US$,11056125.306845
EORA26,199.82,IOT,,2011,MLI,current 000 US$,8409657.134072
EORA26,199.82,IOT,,2011,MLT,current 000 US$,7511291.611534
EORA26,199.82,IOT,,2011,MMR,current 000 US$,49288309.03613901
EORA26,199.82,IOT,,2011,MNE,current 000 US$,3512190.5510850004
EORA26,199.82,IOT,,2011,MNG,current 000 US$,6507433.946165999
EORA26,199.82,IOT,,2011,MOZ,current 000 US$,13262598.812057
EORA26,199.82,IOT,,2011,MRT,current 000 US$,4154833.8750750003
EORA26,199.82,IOT,,2011,MUS,current 000 US$,8655678.201449001
EORA26,199.82,IOT,,2011,MWI,current 000 US$,5684991.342165002
EORA26,199.82,IOT,,2011,MYS,current 000 US$,342671237.87087035
EORA26,199.82,IOT,,2011,NAM,current 000 US$,11370310.813804
EORA26,199.82,IOT,,2011,NCL,current 000 US$,10176266.089262001
EORA26,199.82,IOT,,2011,NER,current 000 US$,6858749.560729
EORA26,199.82,IOT,,2011,NGA,current 000 US$,231702519.62855
EORA26,199.82,IOT,,2011,NIC,current 000 US$,9451393.51048
EORA26,199.82,IOT,,2011,NLD,current 000 US$,796096860.6643519
EORA26,199.82,IOT,,2011,NOR,current 000 US$,383302127.14249694
EORA26,199.82,IOT,,2011,NPL,current 000 US$,18762584.036275
EORA26,199.82,IOT,,2011,NZL,current 000 US$,165060458.017066
EORA26,199.82,IOT,,2011,OMN,current 000 US$,70975401.526529
EORA26,199.82,IOT,,2011,PAK,current 000 US$,229434572.079718
EORA26,199.82,IOT,,2011,PAN,current 000 US$,28410378.742495
EORA26,199.82,IOT,,2011,PER,current 000 US$,143889438.3997358
EORA26,199.82,IOT,,2011,PHL,current 000 US$,273074819.79564786
EORA26,199.82,IOT,,2011,PNG,current 000 US$,14678575.882911002
EORA26,199.82,IOT,,2011,POL,current 000 US$,433857870.5471209
EORA26,199.82,IOT,,2011,PRK,current 000 US$,10133856.596492
EORA26,199.82,IOT,,2011,PRT,current 000 US$,195311239.995395
EORA26,199.82,IOT,,2011,PRY,current 000 US$,21764057.406689
EORA26,199.82,IOT,,2011,PSE,current 000 US$,8579073.988684
EORA26,199.82,IOT,,2011,PYF,current 000 US$,6123629.065216999
EORA26,199.82,IOT,,2011,QAT,current 000 US$,151491281.53839
EORA26,199.82,IOT,,2011,ROU,current 000 US$,164405338.65038198
EORA26,199.82,IOT,,2011,RUS,current 000 US$,1647687594.3446047
EORA26,199.82,IOT,,2011,RWA,current 000 US$,5118501.883169
EORA26,199.82,IOT,,2011,SAU,current 000 US$,579738199.3191279
EORA26,199.82,IOT,,2011,SDS,current 000 US$,12550234.077410001
EORA26,199.82,IOT,,2011,SEN,current 000 US$,19309552.685195003
EORA26,199.82,IOT,,2011,SGP,current 000 US$,276625835.56233096
EORA26,199.82,IOT,,2011,SLE,current 000 US$,2410214.794713
EORA26,199.82,IOT,,2011,SLV,current 000 US$,22303110.076374
EORA26,199.82,IOT,,2011,SMR,current 000 US$,1017889.162459
EORA26,199.82,IOT,,2011,SOM,current 000 US$,702563.049641
EORA26,199.82,IOT,,2011,SRB,current 000 US$,36096760.538541995
EORA26,199.82,IOT,,2011,STP,current 000 US$,266912.64367599995
EORA26,199.82,IOT,,2011,SUD,current 000 US$,52231911.68427601
EORA26,199.82,IOT,,2011,SUR,current 000 US$,3468219.8947090004
EORA26,199.82,IOT,,2011,SVK,current 000 US$,93898531.64290498
EORA26,199.82,IOT,,2011,SVN,current 000 US$,52265705.196986996
EORA26,199.82,IOT,,2011,SWE,current 000 US$,493171997.332642
EORA26,199.82,IOT,,2011,SWZ,current 000 US$,2595090.8834230006
EORA26,199.82,IOT,,2011,SYC,current 000 US$,973940.531812
EORA26,199.82,IOT,,2011,SYR,current 000 US$,68157068.23873
EORA26,199.82,IOT,,2011,TCD,current 000 US$,6439523.937374
EORA26,199.82,IOT,,2011,TGO,current 000 US$,3242964.3391380003
EORA26,199.82,IOT,,2011,THA,current 000 US$,419073948.6371341
EORA26,199.82,IOT,,2011,TJK,current 000 US$,4583402.465185001
EORA26,199.82,IOT,,2011,TKM,current 000 US$,17596319.01158
EORA26,199.82,IOT,,2011,TTO,current 000 US$,40111639.017368
EORA26,199.82,IOT,,2011,TUN,current 000 US$,46083559.133944005
EORA26,199.82,IOT,,2011,TUR,current 000 US$,671269557.591528
EORA26,199.82,IOT,,2011,TWN,current 000 US$,287913510.77747464
EORA26,199.82,IOT,,2011,TZA,current 000 US$,9692799.849273998
EORA26,199.82,IOT,,2011,UGA,current 000 US$,18491483.127017
EORA26,199.82,IOT,,2011,UKR,current 000 US$,142041041.73918265
EORA26,199.82,IOT,,2011,URY,current 000 US$,39166591.979049
EORA26,199.82,IOT,,2011,USA,current 000 US$,15590904034.9076
EORA26,199.82,IOT,,2011,USR,current 000 US$,49165.072892000004
EORA26,199.82,IOT,,2011,UZB,current 000 US$,41465640.977051
EORA26,199.82,IOT,,2011,VEN,current 000 US$,399230037.85557604
EORA26,199.82,IOT,,2011,VGB,current 000 US$,770355.8919230001
EORA26,199.82,IOT,,2011,VNM,current 000 US$,65860352.427205
EORA26,199.82,IOT,,2011,VUT,current 000 US$,668606.113453
EORA26,199.82,IOT,,2011,WSM,current 000 US$,691320.2836789999
EORA26,199.82,IOT,,2011,YEM,current 000 US$,34602347.59211099
EORA26,199.82,IOT,,2011,ZAF,current 000 US$,362897678.1154823
EORA26,199.82,IOT,,2011,ZMB,current 000 US$,17809798.351193
EORA26,199.82,IOT,,2011,ZWE,current 000 US$,2007442.044405
EORA26,199.82,IOT,,2012,ABW,current 000 US$,2244739.5286276997
EORA26,199.82,IOT,,2012,AFG,current 000 US$,17024769.964477003
EORA26,199.82,IOT,,2012,AGO,current 000 US$,105800722.2849062
EORA26,199.82,IOT,,2012,ALB,current 000 US$,10180031.965122
EORA26,199.82,IOT,,2012,AND,current 000 US$,2833714.5466589998
EORA26,199.82,IOT,,2012,ANT,current 000 US$,3881687.73209918
EORA26,199.82,IOT,,2012,ARE,current 000 US$,357691260.636284
EORA26,199.82,IOT,,2012,ARG,current 000 US$,425211409.40903103
EORA26,199.82,IOT,,2012,ARM,current 000 US$,8772152.4026599
EORA26,199.82,IOT,,2012,ATG,current 000 US$,855610.042112
EORA26,199.82,IOT,,2012,AUS,current 000 US$,1261061793.471467
EORA26,199.82,IOT,,2012,AUT,current 000 US$,396385359.551357
EORA26,199.82,IOT,,2012,AZE,current 000 US$,47518672.9017108
EORA26,199.82,IOT,,2012,BDI,current 000 US$,2083080.210987
EORA26,199.82,IOT,,2012,BEL,current 000 US$,569436324.6829611
EORA26,199.82,IOT,,2012,BEN,current 000 US$,6267370.536714001
